time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
1633494600,Clear,clear-day,0.0,0.0,30.16,32.92,21.26,0.59,1010.5,1.89,1.89,326,0.0,5,16.093,272.3,NAN,"{'azimuth': 133, 'altitude': 42, 'dni': 878, 'ghi': 649.5, 'dhi': 59, 'etr': 1361.4}"
1633498200,Clear,clear-day,0.0,0.0,31.4,34.09,20.83,0.54,1009.9,2.87,2.87,306,0.08,7,16.093,271.2,NAN,"{'azimuth': 151, 'altitude': 50, 'dni': 886.5, 'ghi': 748.3, 'dhi': 68, 'etr': 1361.5}"
1633501800,Clear,clear-day,0.0,0.0,32.25,34.66,20.28,0.49,1009.0,3.73,3.75,304,0.16,8,16.093,270.1,NAN,"{'azimuth': 175, 'altitude': 54, 'dni': 873.1, 'ghi': 776.3, 'dhi': 70.6, 'etr': 1361.5}"
1633505400,Clear,clear-day,0.0,0.0,33.0,35.18,19.82,0.46,1007.9,4.36,4.54,312,0.17,7,16.093,269.0,NAN,"{'azimuth': 200, 'altitude': 52, 'dni': 863.3, 'ghi': 750.2, 'dhi': 68.2, 'etr': 1361.5}"
1633509000,Clear,clear-day,0.0,0.0,33.39,35.16,19.15,0.43,1006.8,4.81,5.2,317,0.19,6,16.093,269.8,NAN,"{'azimuth': 221, 'altitude': 46, 'dni': 832.9, 'ghi': 654.6, 'dhi': 59.5, 'etr': 1361.6}"
1633512600,Clear,clear-day,0.0,0.0,33.57,35.05,18.68,0.41,1006.1,4.97,5.64,319,0.21,4,16.093,270.4,NAN,"{'azimuth': 236, 'altitude': 36, 'dni': 779.6, 'ghi': 503.5, 'dhi': 45.8, 'etr': 1361.6}"
1633516200,Clear,clear-day,0.0,0.0,33.58,35.37,19.14,0.43,1005.8,4.84,5.77,321,0.19,2,16.093,269.5,NAN,"{'azimuth': 247, 'altitude': 25, 'dni': 695.9, 'ghi': 315.8, 'dhi': 28.7, 'etr': 1361.6}"
1633519800,Clear,clear-day,0.0,0.0,32.54,34.89,20.16,0.48,1005.6,4.29,6.45,322,0.17,0,16.093,269.3,NAN,"{'azimuth': 256, 'altitude': 12, 'dni': 469.7, 'ghi': 116.4, 'dhi': 10.6, 'etr': 1361.7}"
1633523400,Clear,clear-night,0.0,0.0,30.69,33.03,20.53,0.55,1005.7,3.78,7.28,325,0.16,0,16.093,269.4,NAN,NAN
1633527000,Clear,clear-night,0.0,0.0,29.15,31.12,20.28,0.59,1006.0,3.54,7.17,331,0.14,0,16.093,269.8,NAN,NAN
1633530600,Clear,clear-night,0.0,0.0,27.96,29.9,20.66,0.65,1006.5,3.24,6.2,340,0.14,0,16.093,270.6,NAN,NAN
1633534200,Clear,clear-night,0.0,0.0,27.08,29.0,21.0,0.69,1006.6,3.03,4.64,344,0.13,0,16.093,271.2,NAN,NAN
1633537800,Clear,clear-night,0.0,0.0,26.38,27.46,20.58,0.7,1006.5,2.89,3.56,346,0.09,0,16.093,271.8,NAN,NAN
1633541400,Clear,clear-night,0.0,0.0,25.65,26.04,19.86,0.7,1006.1,2.74,3.22,352,0.03,0,16.093,271.3,NAN,NAN
1633545000,Clear,clear-night,0.0,0.0,24.92,25.31,19.19,0.71,1005.7,2.6,2.92,359,0.0,0,16.093,269.1,NAN,NAN
1633548600,Clear,clear-night,0.0,0.0,24.18,24.54,18.85,0.72,1005.4,2.27,2.33,359,0.0,0,16.093,267.7,NAN,NAN
1633552200,Clear,clear-night,0.0,0.0,23.47,23.81,18.57,0.74,1005.2,1.85,1.87,349,0.01,0,16.093,267.9,NAN,NAN
1633555800,Clear,clear-night,0.0,0.0,22.69,23.0,18.27,0.76,1005.2,1.67,1.7,347,0.02,0,16.093,267.8,NAN,NAN
1633559400,Clear,clear-night,0.0,0.0,21.81,22.1,17.92,0.79,1005.3,1.7,1.74,0,0.03,0,16.093,267.8,NAN,NAN
1633563000,Clear,clear-night,0.0,0.0,21.91,22.2,17.96,0.78,1005.7,1.82,1.86,11,0.01,0,16.093,268.4,NAN,NAN
1633566600,Clear,clear-night,0.0,0.0,22.44,22.74,18.14,0.77,1006.3,1.75,1.77,19,0.0,0,16.093,269.0,NAN,NAN
1633570200,Clear,clear-day,0.0,0.0,23.28,23.59,18.77,0.76,1007.1,1.54,1.54,23,0.0,0,16.093,269.1,NAN,"{'azimuth': 101, 'altitude': 8, 'dni': 310.4, 'ghi': 62, 'dhi': 5.6, 'etr': 1362.1}"
1633573800,Clear,clear-day,0.0,0.0,25.26,26.08,19.46,0.7,1008.1,1.4,1.4,23,0.0,1,16.093,269.3,NAN,"{'azimuth': 110, 'altitude': 20, 'dni': 687.7, 'ghi': 253.6, 'dhi': 23.1, 'etr': 1362.2}"
1633577400,Clear,clear-day,0.0,0.0,27.47,29.0,19.75,0.63,1008.5,1.41,1.41,348,0.0,3,16.093,269.3,NAN,"{'azimuth': 120, 'altitude': 32, 'dni': 810.7, 'ghi': 467, 'dhi': 42.5, 'etr': 1362.2}"
1633581000,Clear,clear-day,0.0,0.0,29.53,31.44,20.11,0.57,1008.6,1.82,1.82,311,0.0,5,16.093,268.5,NAN,"{'azimuth': 133, 'altitude': 42, 'dni': 876.1, 'ghi': 644.9, 'dhi': 58.6, 'etr': 1362.2}"
1633584600,Clear,clear-day,0.0,0.0,30.89,32.65,19.61,0.51,1008.3,2.28,2.28,288,0.07,7,16.093,267.8,NAN,"{'azimuth': 152, 'altitude': 50, 'dni': 888.1, 'ghi': 746.3, 'dhi': 67.8, 'etr': 1362.3}"
1633588200,Clear,clear-day,0.0,0.0,31.68,32.94,18.68,0.46,1007.8,2.62,2.69,282,0.14,8,16.093,267.5,NAN,"{'azimuth': 175, 'altitude': 54, 'dni': 881.2, 'ghi': 779.7, 'dhi': 70.9, 'etr': 1362.3}"
1633591800,Clear,clear-day,0.0,0.0,32.42,33.29,17.86,0.42,1006.9,3.16,3.35,303,0.13,7,16.093,267.2,NAN,"{'azimuth': 200, 'altitude': 52, 'dni': 877.6, 'ghi': 758.6, 'dhi': 69, 'etr': 1362.3}"
1633595400,Clear,clear-day,0.0,0.0,32.74,33.23,17.09,0.39,1005.9,3.74,4.05,315,0.13,6,16.093,267.5,NAN,"{'azimuth': 220, 'altitude': 45, 'dni': 854.9, 'ghi': 667.7, 'dhi': 60.7, 'etr': 1362.3}"
1633599000,Clear,clear-day,0.0,0.0,32.81,33.31,17.1,0.39,1005.2,4.0,4.79,320,0.11,4,16.093,269.0,NAN,"{'azimuth': 235, 'altitude': 36, 'dni': 811.2, 'ghi': 519.3, 'dhi': 47.2, 'etr': 1362.4}"
1633602600,Clear,clear-day,0.0,0.0,32.83,33.99,18.27,0.42,1004.9,3.68,4.96,323,0.12,2,16.093,269.7,NAN,"{'azimuth': 247, 'altitude': 24, 'dni': 715.6, 'ghi': 322.1, 'dhi': 29.3, 'etr': 1362.4}"
1633606200,Clear,clear-day,0.0,0.0,31.81,33.67,19.61,0.49,1004.7,3.25,4.3,333,0.18,0,16.093,268.7,NAN,"{'azimuth': 256, 'altitude': 12, 'dni': 462, 'ghi': 112.8, 'dhi': 10.3, 'etr': 1362.4}"
1633609800,Clear,clear-night,0.0,0.0,30.06,31.78,19.64,0.54,1004.7,3.06,3.96,345,0.16,0,16.093,268.3,NAN,NAN
1633613400,Clear,clear-night,0.0,0.0,28.58,30.13,19.65,0.59,1005.2,3.01,4.23,355,0.14,0,16.093,268.4,NAN,NAN
1633617000,Clear,clear-night,0.0,0.0,27.45,28.99,19.88,0.63,1005.6,2.92,4.2,2,0.19,0,16.093,268.0,NAN,NAN
1633620600,Clear,clear-night,0.0,0.0,26.66,28.02,19.57,0.65,1005.6,2.63,3.44,4,0.13,0,16.093,267.8,NAN,NAN
1633624200,Clear,clear-night,0.0,0.0,26.02,26.84,19.4,0.67,1005.4,2.21,2.52,4,0.04,0,16.093,268.0,NAN,NAN
1633627800,Clear,clear-night,0.0,0.0,25.44,25.78,19.23,0.69,1005.0,1.93,2.11,5,0.0,0,16.093,268.5,NAN,NAN
1633631400,Clear,clear-night,0.0,0.0,24.87,25.24,18.97,0.7,1004.7,1.85,1.94,6,0.0,0,16.093,268.7,NAN,NAN
1633635000,Clear,clear-night,0.0,0.0,24.26,24.59,18.69,0.71,1004.4,1.91,1.91,2,0.0,0,16.093,268.8,NAN,NAN
1633638600,Clear,clear-night,0.0,0.0,23.65,23.97,18.51,0.73,1004.0,1.95,1.95,356,0.0,0,16.093,268.6,NAN,NAN
1633642200,Clear,clear-night,0.0,0.0,22.93,23.24,18.3,0.75,1003.9,1.85,1.85,0,0.0,0,16.093,269.5,NAN,NAN
1633645800,Clear,clear-night,0.0,0.0,22.01,22.31,18.07,0.78,1004.0,1.61,1.61,9,0.0,0,16.093,270.9,NAN,NAN
1633649400,Clear,clear-night,0.0,0.0,21.97,22.26,17.95,0.78,1004.2,1.33,1.33,24,0.0,0,16.093,271.6,NAN,NAN
1633653000,Clear,clear-night,0.0,0.0,22.35,22.62,17.91,0.76,1004.7,1.18,1.26,50,0.0,0,16.093,272.4,NAN,NAN
1633656600,Clear,clear-day,0.0,0.0,23.12,23.42,18.7,0.76,1005.7,1.11,1.26,57,0.0,0,16.093,272.7,NAN,"{'azimuth': 101, 'altitude': 7, 'dni': 306.9, 'ghi': 60.7, 'dhi': 5.5, 'etr': 1362.9}"
1633660200,Clear,clear-day,0.0,0.0,25.13,25.95,19.53,0.71,1006.6,1.04,1.11,78,0.0,1,16.093,273.4,NAN,"{'azimuth': 110, 'altitude': 20, 'dni': 685.3, 'ghi': 250.7, 'dhi': 22.8, 'etr': 1362.9}"
1633663800,Clear,clear-day,0.0,0.0,27.4,28.9,19.73,0.63,1007.2,1.28,1.28,178,0.0,3,16.093,273.8,NAN,"{'azimuth': 120, 'altitude': 31, 'dni': 810.1, 'ghi': 464, 'dhi': 42.2, 'etr': 1363}"
1633667400,Clear,clear-day,0.0,0.0,29.48,31.21,19.8,0.56,1007.5,1.8,1.8,250,0.0,5,16.093,273.7,NAN,"{'azimuth': 134, 'altitude': 42, 'dni': 874.4, 'ghi': 640.3, 'dhi': 58.2, 'etr': 1363}"
1633671000,Clear,clear-day,0.0,0.0,31.1,32.67,19.26,0.49,1007.1,2.03,2.03,229,0.06,7,16.093,271.7,NAN,"{'azimuth': 152, 'altitude': 50, 'dni': 891.6, 'ghi': 745.9, 'dhi': 67.8, 'etr': 1363}"
1633674600,Clear,clear-day,0.0,0.0,32.18,33.36,18.45,0.44,1006.4,1.96,1.96,235,0.13,8,16.093,269.6,NAN,"{'azimuth': 175, 'altitude': 53, 'dni': 882.1, 'ghi': 776.7, 'dhi': 70.6, 'etr': 1363.1}"
1633678200,Clear,clear-day,0.0,0.0,32.9,33.76,17.77,0.41,1005.7,2.39,2.49,285,0.14,7,16.093,269.8,NAN,"{'azimuth': 200, 'altitude': 51, 'dni': 875.4, 'ghi': 752.5, 'dhi': 68.4, 'etr': 1363.1}"
1633681800,Clear,clear-day,0.0,0.0,33.14,33.79,17.33,0.39,1004.9,3.1,3.57,301,0.13,6,16.093,270.0,NAN,"{'azimuth': 220, 'altitude': 45, 'dni': 854.8, 'ghi': 663.7, 'dhi': 60.3, 'etr': 1363.1}"
1633685400,Clear,clear-day,0.0,0.0,33.34,33.96,17.25,0.38,1004.4,3.39,4.36,310,0.1,4,16.093,270.0,NAN,"{'azimuth': 235, 'altitude': 35, 'dni': 810.9, 'ghi': 514.8, 'dhi': 46.8, 'etr': 1363.2}"
1633689000,Clear,clear-day,0.0,0.0,33.52,34.8,18.32,0.41,1004.1,3.35,4.39,323,0.09,2,16.093,269.8,NAN,"{'azimuth': 246, 'altitude': 24, 'dni': 721.8, 'ghi': 321.1, 'dhi': 29.2, 'etr': 1363.2}"
1633692600,Clear,clear-day,0.0,0.0,32.47,34.47,19.7,0.47,1004.0,3.24,3.72,339,0.11,0,16.093,268.8,NAN,"{'azimuth': 255, 'altitude': 12, 'dni': 464.9, 'ghi': 111.7, 'dhi': 10.2, 'etr': 1363.2}"
1633696200,Clear,clear-night,0.0,0.0,30.57,32.31,19.6,0.52,1004.0,3.11,3.28,352,0.1,0,16.093,267.8,NAN,NAN
1633699800,Clear,clear-night,0.0,0.0,28.93,30.37,19.36,0.56,1004.5,2.98,3.47,3,0.11,0,16.093,267.0,NAN,NAN
1633703400,Clear,clear-night,0.0,0.0,27.71,29.04,19.24,0.6,1004.9,2.89,3.81,15,0.14,0,16.093,266.8,NAN,NAN
1633707000,Clear,clear-night,0.0,0.0,26.82,27.99,18.77,0.61,1004.9,2.67,3.62,19,0.12,0,16.093,266.7,NAN,NAN
1633710600,Clear,clear-night,0.0,0.0,26.19,26.89,18.61,0.63,1004.9,2.28,2.71,16,0.04,0,16.093,266.8,NAN,NAN
1633714200,Clear,clear-night,0.0,0.0,25.61,25.87,18.46,0.65,1004.9,1.85,1.88,8,0.03,0,16.093,266.6,NAN,NAN
1633717800,Clear,clear-night,0.0,0.0,24.99,25.26,18.11,0.66,1004.8,1.65,1.65,1,0.06,0,16.093,266.1,NAN,NAN
1633721400,Clear,clear-night,0.0,0.0,24.36,24.6,17.78,0.67,1004.6,1.72,1.72,6,0.03,0,16.093,266.2,NAN,NAN
1633725000,Clear,clear-night,0.0,0.0,23.79,24.01,17.54,0.68,1004.4,1.87,1.88,14,0.0,0,16.093,266.9,NAN,NAN
1633728600,Clear,clear-night,0.0,0.0,23.08,23.25,17.15,0.69,1004.3,1.79,1.8,20,0.0,0,16.093,267.4,NAN,NAN
1633732200,Clear,clear-night,0.0,0.0,22.21,22.34,16.71,0.71,1004.4,1.58,1.58,29,0.0,0,16.093,267.9,NAN,NAN
1633735800,Clear,clear-night,0.0,0.0,22.28,22.4,16.61,0.7,1004.7,1.6,1.6,38,0.0,0,16.093,268.7,NAN,NAN
1633739400,Clear,clear-night,0.0,0.0,22.74,22.86,16.71,0.69,1005.3,1.61,1.7,45,0.0,0,16.093,269.3,NAN,NAN
1633743000,Clear,clear-day,0.0,0.0,23.44,23.59,17.35,0.69,1006.1,1.86,1.95,55,0.0,0,16.093,269.7,NAN,"{'azimuth': 102, 'altitude': 7, 'dni': 303.7, 'ghi': 59.4, 'dhi': 5.4, 'etr': 1363.7}"
1633746600,Clear,clear-day,0.0,0.0,25.35,25.96,17.99,0.64,1006.9,2.28,2.28,66,0.0,1,16.093,269.9,NAN,"{'azimuth': 110, 'altitude': 20, 'dni': 682.8, 'ghi': 247.8, 'dhi': 22.5, 'etr': 1363.7}"
1633750200,Clear,clear-day,0.0,0.0,27.72,28.74,18.19,0.56,1007.4,2.48,2.48,103,0.0,3,16.093,269.8,NAN,"{'azimuth': 121, 'altitude': 31, 'dni': 809.9, 'ghi': 461.4, 'dhi': 41.9, 'etr': 1363.8}"
1633753800,Clear,clear-day,0.0,0.0,29.9,30.93,18.41,0.5,1007.5,2.57,2.57,180,0.03,5,16.093,269.6,NAN,"{'azimuth': 134, 'altitude': 42, 'dni': 867.2, 'ghi': 631.7, 'dhi': 57.4, 'etr': 1363.8}"
1633757400,Clear,clear-day,0.0,0.0,31.36,32.34,18.22,0.46,1007.3,2.45,2.45,235,0.15,7,16.093,270.3,NAN,"{'azimuth': 153, 'altitude': 49, 'dni': 860.7, 'ghi': 716.4, 'dhi': 65.1, 'etr': 1363.8}"
1633761000,Clear,clear-day,0.0,0.0,32.19,32.93,17.66,0.42,1006.8,2.5,2.52,278,0.24,7,16.093,270.8,NAN,"{'azimuth': 176, 'altitude': 53, 'dni': 838.9, 'ghi': 735.1, 'dhi': 66.8, 'etr': 1363.9}"
1633764600,Clear,clear-day,0.0,0.0,32.85,33.26,16.91,0.39,1006.1,2.9,3.2,305,0.25,7,16.093,270.8,NAN,"{'azimuth': 200, 'altitude': 51, 'dni': 827.7, 'ghi': 707.9, 'dhi': 64.4, 'etr': 1363.9}"
1633768200,Clear,clear-day,0.0,0.0,33.09,33.26,16.36,0.37,1005.4,3.38,4.2,315,0.24,5,16.093,270.5,NAN,"{'azimuth': 220, 'altitude': 45, 'dni': 807.4, 'ghi': 622.7, 'dhi': 56.6, 'etr': 1363.9}"
1633771800,Clear,clear-day,0.0,0.0,33.32,33.31,15.87,0.35,1005.0,4.06,5.17,321,0.23,3,16.093,269.2,NAN,"{'azimuth': 235, 'altitude': 35, 'dni': 768, 'ghi': 484.4, 'dhi': 44, 'etr': 1363.9}"
1633775400,Clear,clear-day,0.0,0.0,33.4,33.81,16.71,0.37,1004.8,4.26,5.84,331,0.19,2,16.093,268.6,NAN,"{'azimuth': 246, 'altitude': 24, 'dni': 690.4, 'ghi': 302.6, 'dhi': 27.5, 'etr': 1364}"
1633779000,Clear,clear-day,0.0,0.0,32.31,33.49,18.45,0.44,1004.8,3.68,5.25,337,0.16,0,16.093,269.3,NAN,"{'azimuth': 255, 'altitude': 12, 'dni': 446.6, 'ghi': 106.1, 'dhi': 9.6, 'etr': 1364}"
1633782600,Clear,clear-night,0.0,0.0,30.45,31.64,18.67,0.49,1004.9,3.28,4.31,342,0.15,0,16.093,269.6,NAN,NAN
1633786200,Clear,clear-night,0.0,0.0,28.79,29.89,18.64,0.54,1005.4,3.28,4.41,350,0.14,0,16.093,269.5,NAN,NAN
1633789800,Clear,clear-night,0.0,0.0,27.56,28.72,18.63,0.58,1005.8,3.26,4.68,355,0.17,0,16.093,269.6,NAN,NAN
1633793400,Clear,clear-night,0.0,0.0,26.64,27.28,18.23,0.6,1005.9,3.06,4.44,357,0.17,0,16.093,269.9,NAN,NAN
1633797000,Clear,clear-night,0.0,0.0,25.92,26.14,18.0,0.62,1005.9,2.83,3.93,1,0.11,0,16.093,270.2,NAN,NAN
1633800600,Clear,clear-night,0.0,0.0,25.38,25.59,17.52,0.62,1005.7,2.44,2.93,13,0.04,0,16.093,270.0,NAN,NAN
1633804200,Clear,clear-night,0.0,0.0,24.82,24.99,17.11,0.62,1005.5,2.12,2.2,22,0.01,0,16.093,269.4,NAN,NAN
1633807800,Clear,clear-night,0.0,0.0,24.07,24.2,16.8,0.64,1005.2,1.91,1.97,24,0.0,0,16.093,269.2,NAN,NAN
1633811400,Clear,clear-night,0.0,0.0,23.31,23.38,16.25,0.65,1004.9,1.67,1.67,37,0.0,0,16.093,268.7,NAN,NAN
1633815000,Clear,clear-night,0.0,0.0,22.41,22.43,15.68,0.66,1004.9,1.71,1.75,51,0.0,0,16.093,269.0,NAN,NAN
1633818600,Clear,clear-night,0.0,0.0,21.51,21.51,15.0,0.66,1005.0,1.76,1.85,59,0.0,0,16.093,269.9,NAN,NAN
1633822200,Clear,clear-night,0.0,0.0,21.59,21.59,14.9,0.66,1005.4,1.6,1.68,68,0.0,0,16.093,270.2,NAN,NAN
1633825800,Clear,clear-night,0.0,0.0,22.15,22.15,15.13,0.64,1006.0,1.5,1.64,78,0.0,0,16.093,270.4,NAN,NAN
1633829400,Clear,clear-day,0.0,0.0,22.81,22.84,15.7,0.64,1006.9,1.49,2.02,71,0.0,0,16.093,270.4,NAN,"{'azimuth': 102, 'altitude': 7, 'dni': 301, 'ghi': 58.1, 'dhi': 5.3, 'etr': 1364.5}"
1633833000,Clear,clear-day,0.0,0.0,24.79,24.86,16.3,0.59,1007.7,1.46,2.41,65,0.0,1,16.093,270.3,NAN,"{'azimuth': 111, 'altitude': 19, 'dni': 680.2, 'ghi': 244.9, 'dhi': 22.3, 'etr': 1364.5}"
1633836600,Clear,clear-day,0.0,0.0,27.53,27.77,16.51,0.51,1008.1,1.62,2.35,97,0.0,3,16.093,270.1,NAN,"{'azimuth': 121, 'altitude': 31, 'dni': 807.5, 'ghi': 457.1, 'dhi': 41.6, 'etr': 1364.5}"
1633840200,Clear,clear-day,0.0,0.0,29.94,30.28,16.76,0.45,1008.3,1.96,2.14,132,0.0,5,16.093,269.7,NAN,"{'azimuth': 135, 'altitude': 41, 'dni': 873, 'ghi': 632.8, 'dhi': 57.5, 'etr': 1364.6}"
1633843800,Clear,clear-day,0.0,0.0,31.74,31.85,16.21,0.39,1007.9,2.21,2.21,161,0.0,7,16.093,270.9,NAN,"{'azimuth': 153, 'altitude': 49, 'dni': 906.8, 'ghi': 751.6, 'dhi': 68.3, 'etr': 1364.6}"
1633847400,Clear,clear-day,0.0,0.0,32.92,32.9,15.37,0.35,1007.2,2.09,2.13,194,0.0,8,16.093,271.1,NAN,"{'azimuth': 176, 'altitude': 52, 'dni': 919.8, 'ghi': 801.7, 'dhi': 72.9, 'etr': 1364.6}"
1633851000,Clear,clear-day,0.0,0.0,33.57,33.57,14.72,0.32,1006.5,1.95,2.1,256,0.02,7,16.093,269.9,NAN,"{'azimuth': 200, 'altitude': 51, 'dni': 908, 'ghi': 772.3, 'dhi': 70.2, 'etr': 1364.7}"
1633854600,Clear,clear-day,0.0,0.0,33.81,33.81,14.21,0.31,1005.7,2.13,2.42,298,0.04,6,16.093,269.5,NAN,"{'azimuth': 220, 'altitude': 44, 'dni': 876.9, 'ghi': 672.1, 'dhi': 61.1, 'etr': 1364.7}"
1633858200,Clear,clear-day,0.0,0.0,33.98,33.94,14.34,0.31,1005.2,2.28,2.78,329,0.06,4,16.093,268.6,NAN,"{'azimuth': 235, 'altitude': 35, 'dni': 819.4, 'ghi': 512.9, 'dhi': 46.6, 'etr': 1364.7}"
1633861800,Clear,clear-day,0.0,0.0,34.04,34.34,15.97,0.34,1005.0,2.35,3.01,353,0.08,2,16.093,267.9,NAN,"{'azimuth': 246, 'altitude': 24, 'dni': 718.7, 'ghi': 311.7, 'dhi': 28.3, 'etr': 1364.8}"
1633865400,Clear,clear-day,0.0,0.0,33.09,33.84,17.61,0.4,1004.8,2.57,4.08,5,0.03,0,16.093,269.7,NAN,"{'azimuth': 255, 'altitude': 11, 'dni': 455.5, 'ghi': 106, 'dhi': 9.6, 'etr': 1364.8}"
1633869000,Clear,clear-night,0.0,0.0,31.1,31.78,17.6,0.44,1004.9,2.82,5.22,17,0.0,0,16.093,271.7,NAN,NAN
1633872600,Clear,clear-night,0.0,0.0,29.11,29.9,17.9,0.51,1005.5,2.76,5.05,36,0.0,0,16.093,271.9,NAN,NAN
1633876200,Clear,clear-night,0.0,0.0,27.48,28.47,18.08,0.57,1006.1,2.54,4.03,55,0.0,0,16.093,272.4,NAN,NAN
1633879800,Clear,clear-night,0.0,0.0,26.35,26.88,17.49,0.58,1006.3,2.51,3.32,75,0.0,0,16.093,272.7,NAN,NAN
1633883400,Clear,clear-night,0.0,0.0,25.55,25.66,17.02,0.59,1006.3,2.62,3.29,81,0.01,0,16.093,273.3,NAN,NAN
1633887000,Clear,clear-night,0.0,0.0,24.82,24.92,16.48,0.6,1006.1,2.64,3.11,77,0.01,0,16.093,273.8,NAN,NAN
1633890600,Clear,clear-night,0.0,0.0,24.32,24.36,15.92,0.59,1005.7,2.61,2.97,77,0.0,0,16.093,273.7,NAN,NAN
1633894200,Clear,clear-night,0.0,0.0,23.89,23.9,15.66,0.6,1005.4,2.44,2.7,81,0.0,0,16.093,272.9,NAN,NAN
1633897800,Clear,clear-night,0.0,0.0,23.44,23.45,15.49,0.61,1005.3,2.29,2.5,85,0.0,0,16.093,272.5,NAN,NAN
1633901400,Clear,clear-night,0.0,0.0,23.08,23.08,15.14,0.61,1005.1,2.31,2.62,86,0.02,0,16.093,272.5,NAN,NAN
1633905000,Clear,clear-night,0.0,0.0,22.58,22.58,14.79,0.61,1005.2,2.23,2.67,90,0.13,0,16.093,272.5,NAN,NAN
1633908600,Clear,clear-night,0.0,0.0,22.24,22.24,14.73,0.62,1005.4,2.1,2.56,99,0.1,0,16.093,272.6,NAN,NAN
1633912200,Clear,clear-night,0.0,0.0,22.03,22.02,14.91,0.64,1006.0,2.13,2.62,94,0.11,0,16.093,272.5,NAN,NAN
1633915800,Clear,clear-day,0.0,0.0,22.67,22.71,15.79,0.65,1007.1,2.15,3.34,87,0.26,0,16.093,272.1,NAN,"{'azimuth': 103, 'altitude': 7, 'dni': 268.1, 'ghi': 51, 'dhi': 4.6, 'etr': 1365.3}"
1633919400,Clear,clear-day,0.0,0.0,24.83,24.92,16.69,0.61,1008.0,2.05,4.02,107,0.29,1,16.093,271.8,NAN,"{'azimuth': 111, 'altitude': 19, 'dni': 600.4, 'ghi': 214, 'dhi': 19.5, 'etr': 1365.3}"
1633923000,Clear,clear-day,0.0,0.0,27.43,27.81,17.11,0.53,1008.5,2.2,4.06,133,0.29,3,16.093,271.4,NAN,"{'azimuth': 121, 'altitude': 31, 'dni': 712, 'ghi': 400.6, 'dhi': 36.4, 'etr': 1365.3}"
1633926600,Clear,clear-day,0.0,0.0,29.81,30.51,17.61,0.48,1008.6,2.67,3.86,145,0.27,5,16.093,270.7,NAN,"{'azimuth': 135, 'altitude': 41, 'dni': 783, 'ghi': 564.7, 'dhi': 51.3, 'etr': 1365.4}"
1633930200,Clear,clear-day,0.0,0.0,31.66,32.25,17.42,0.43,1008.0,3.15,3.6,153,0.18,6,16.093,270.2,NAN,"{'azimuth': 153, 'altitude': 49, 'dni': 848, 'ghi': 699.8, 'dhi': 63.6, 'etr': 1365.4}"
1633933800,Clear,clear-day,0.0,0.0,32.86,33.15,16.66,0.38,1007.2,3.23,3.28,162,0.15,7,16.093,269.5,NAN,"{'azimuth': 176, 'altitude': 52, 'dni': 873.5, 'ghi': 757.4, 'dhi': 68.9, 'etr': 1365.4}"
1633937400,Clear,clear-day,0.0,0.0,33.58,33.63,15.93,0.35,1006.4,2.87,2.87,174,0.16,7,16.093,268.9,NAN,"{'azimuth': 200, 'altitude': 50, 'dni': 864.8, 'ghi': 731.3, 'dhi': 66.5, 'etr': 1365.5}"
1633941000,Clear,clear-day,0.0,0.0,34.01,34.01,15.2,0.32,1005.4,2.34,2.42,178,0.15,5,16.093,269.2,NAN,"{'azimuth': 219, 'altitude': 44, 'dni': 844.5, 'ghi': 643.4, 'dhi': 58.5, 'etr': 1365.5}"
1633944600,Clear,clear-day,0.0,0.0,34.24,34.22,14.82,0.31,1004.9,1.84,2.34,157,0.16,3,16.093,269.4,NAN,"{'azimuth': 234, 'altitude': 34, 'dni': 787.6, 'ghi': 488.8, 'dhi': 44.4, 'etr': 1365.5}"
1633948200,Clear,clear-day,0.0,0.0,34.28,34.35,15.56,0.33,1004.7,1.57,2.09,99,0.18,1,16.093,268.8,NAN,"{'azimuth': 246, 'altitude': 23, 'dni': 690.7, 'ghi': 296.4, 'dhi': 26.9, 'etr': 1365.6}"
1633951800,Clear,clear-day,0.0,0.0,33.2,33.84,17.32,0.39,1004.7,1.5,2.18,343,0.08,0,16.093,268.8,NAN,"{'azimuth': 255, 'altitude': 11, 'dni': 434.7, 'ghi': 99.1, 'dhi': 9, 'etr': 1365.6}"
1633955400,Clear,clear-night,0.0,0.0,31.11,31.99,18.01,0.46,1005.0,1.57,2.73,327,0.0,0,16.093,269.3,NAN,NAN
1633959000,Clear,clear-night,0.0,0.0,28.92,29.84,18.12,0.52,1005.4,2.05,3.29,42,0.01,0,16.093,270.0,NAN,NAN
1633962600,Clear,clear-night,0.0082,0.01,26.96,27.64,18.36,0.59,1006.0,2.61,3.84,56,0.02,0,16.093,271.1,rain,NAN
1633966200,Clear,clear-night,0.013,0.01,25.68,25.86,17.76,0.62,1006.4,2.85,4.0,61,0.03,0,16.093,271.5,rain,NAN
1633969800,Clear,clear-night,0.0167,0.01,24.86,25.01,17.0,0.62,1006.4,2.86,3.81,63,0.06,0,16.093,271.0,rain,NAN
1633973400,Clear,clear-night,0.0112,0.01,23.96,24.03,16.21,0.62,1006.5,2.94,4.54,61,0.04,0,16.093,270.9,rain,NAN
